Unix;Rok;Miesiac;Dzien miesiaca;Dzien tygodnia;Godzina;Minuta;Temperatura w C;Wiatr km/h;Wiatr kierunek;Cisnienie hpa
1130531400;2005;10;28;pi±tek;22;30;6;24;SE;1027
1130533200;2005;10;28;pi±tek;23;00;5;22;SE;1027
1130571000;2005;10;29;sobota;09;30;3;27;SE;1026
1130572800;2005;10;29;sobota;10;00;4;25;SE;1026
1130578200;2005;10;29;sobota;11;30;6;20;SE;1026
1130585400;2005;10;29;sobota;13;30;9;24;ESE;1025
1130587200;2005;10;29;sobota;14;00;10;24;ESE;1025
1130594400;2005;10;29;sobota;16;00;10;22;SE;1024
1130598000;2005;10;29;sobota;17;00;10;20;ESE;1024
1130601600;2005;10;29;sobota;18;00;9;22;ESE;1024
1130607000;2005;10;29;sobota;19;30;8;22;SE;1024
1130608800;2005;10;29;sobota;20;00;7;20;SE;1024
1130612400;2005;10;29;sobota;21;00;6;22;SE;1024
1130616000;2005;10;29;sobota;22;00;6;18;ESE;1024
1130619600;2005;10;29;sobota;23;00;5;18;SE;1024
1130655600;2005;10;30;niedziela;08;00;2;11;SE;1023
1130661000;2005;10;30;niedziela;09;30;6;14;SE;1023
1130666400;2005;10;30;niedziela;11;00;9;14;SSE;1023
1130670000;2005;10;30;niedziela;12;00;11;14;SSE;1022
1130673600;2005;10;30;niedziela;13;00;13;16;SE;1022
1130679000;2005;10;30;niedziela;14;30;13;14;SSE;1021
1130680800;2005;10;30;niedziela;15;00;13;16;SSE;1021
1130686200;2005;10;30;niedziela;16;30;11;9;ESE;1021
1130688000;2005;10;30;niedziela;17;00;10;9;SE;1021
1130693400;2005;10;30;niedziela;18;30;9;11;SE;1021
1130695200;2005;10;30;niedziela;19;00;9;11;SE;1021
1130700600;2005;10;30;niedziela;20;30;8;14;SE;1021
1130702400;2005;10;30;niedziela;21;00;8;12;SE;1021
1130707800;2005;10;30;niedziela;22;30;6;12;SE;1021
1130709600;2005;10;30;niedziela;23;00;6;12;SE;1021
1130747400;2005;10;31;poniedzia³ek;09;30;6;16;SE;1021
1130749200;2005;10;31;poniedzia³ek;10;00;7;14;SSE;1021
1130754600;2005;10;31;poniedzia³ek;11;30;10;20;SE;1020
1130761800;2005;10;31;poniedzia³ek;13;30;12;22;SSE;1020
1130763600;2005;10;31;poniedzia³ek;14;00;12;22;SE;1019
1130769000;2005;10;31;poniedzia³ek;15;30;12;22;SE;1019
1130770800;2005;10;31;poniedzia³ek;16;00;11;18;SE;1019
1130778000;2005;10;31;poniedzia³ek;18;00;8;18;ESE;1019
1130783400;2005;10;31;poniedzia³ek;19;30;7;16;SE;1019
1130785200;2005;10;31;poniedzia³ek;20;00;7;16;SE;1019
1130792400;2005;10;31;poniedzia³ek;22;00;7;16;SE;1019
1130797800;2005;10;31;poniedzia³ek;23;30;5;14;SE;1019
1130824800;2005;11;1;wtorek;07;00;2;16;SE;1018
1130828400;2005;11;1;wtorek;08;00;3;16;SE;1018
1130833800;2005;11;1;wtorek;09;30;6;14;SE;1018
1130837400;2005;11;1;wtorek;10;30;10;14;SSE;1018
1130848200;2005;11;1;wtorek;13;30;14;14;SSW;1017
1130850000;2005;11;1;wtorek;14;00;14;18;S;1017
1130853600;2005;11;1;wtorek;15;00;14;18;S;1016
1130857200;2005;11;1;wtorek;16;00;13;14;SSE;1016
1130860800;2005;11;1;wtorek;17;00;11;5;S;1017
1130866200;2005;11;1;wtorek;18;30;7;7;SSW;1017
1130868000;2005;11;1;wtorek;19;00;7;7;SSW;1018
1130873400;2005;11;1;wtorek;20;30;5;7;SSW;1018
1130875200;2005;11;1;wtorek;21;00;6;9;S;1018
1130878800;2005;11;1;wtorek;22;00;5;5;S;1018
1130918400;2005;11;2;¶roda;09;00;8;5;SW;1020
1130922000;2005;11;2;¶roda;10;00;8;7;WSW;1020
1130927400;2005;11;2;¶roda;11;30;8;7;WSW;1021
1130931000;2005;11;2;¶roda;12;30;8;9;S;1021
1130932800;2005;11;2;¶roda;13;00;8;9;S;1021
1130936400;2005;11;2;¶roda;14;00;8;7;SSW;1020
1131114600;2005;11;4;pi±tek;15;30;13;12;SE;1018
1131116400;2005;11;4;pi±tek;16;00;12;11;SE;1018
1131120000;2005;11;4;pi±tek;17;00;12;14;SE;1018
1131123600;2005;11;4;pi±tek;18;00;11;14;SE;1018
1131127200;2005;11;4;pi±tek;19;00;11;14;ESE;1017
1131130800;2005;11;4;pi±tek;20;00;11;14;SE;1018
1131134400;2005;11;4;pi±tek;21;00;11;14;SSE;1018
1131138000;2005;11;4;pi±tek;22;00;11;9;SE;1018
1131141600;2005;11;4;pi±tek;23;00;11;11;SSE;1017
1131174000;2005;11;5;sobota;08;00;9;11;S;1017
1131179400;2005;11;5;sobota;09;30;10;7;SSW;1018
1131181200;2005;11;5;sobota;10;00;10;7;SW;1018
1131190200;2005;11;5;sobota;12;30;9;9;SW;1019
1131193800;2005;11;5;sobota;13;30;10;11;WSW;1019
1131195600;2005;11;5;sobota;14;00;10;14;W;1020
1131201000;2005;11;5;sobota;15;30;9;18;WNW;1022
1131204600;2005;11;5;sobota;16;30;9;12;W;1023
1131206400;2005;11;5;sobota;17;00;9;11;WSW;1023
1131211800;2005;11;5;sobota;18;30;9;11;WSW;1024
1131215400;2005;11;5;sobota;19;30;9;14;WSW;1025
1131217200;2005;11;5;sobota;20;00;9;11;WSW;1025
1131222600;2005;11;5;sobota;21;30;8;11;WSW;1026
1131224400;2005;11;5;sobota;22;00;8;11;WSW;1026
1131262200;2005;11;6;niedziela;08;30;5;7;SSW;1029
1131264000;2005;11;6;niedziela;09;00;5;9;SW;1029
1131269400;2005;11;6;niedziela;10;30;9;11;SW;1029
1131271200;2005;11;6;niedziela;11;00;10;11;SW;1029
1131276600;2005;11;6;niedziela;12;30;11;7;SSW;1029
1131278400;2005;11;6;niedziela;13;00;11;7;SSW;1029
1131282000;2005;11;6;niedziela;14;00;11;9;SSW;1028
1131285600;2005;11;6;niedziela;15;00;11;12;SSW;1028
1131786000;2005;11;12;sobota;10;00;10;11;SSW;1021
1131789600;2005;11;12;sobota;11;00;11;12;S;1020
1131795000;2005;11;12;sobota;12;30;13;11;SSW;1019
1131802200;2005;11;12;sobota;14;30;13;7;SSW;1019
1131805800;2005;11;12;sobota;15;30;12;5;WSW;1019
1131807600;2005;11;12;sobota;16;00;11;61;SW;1019
1131813000;2005;11;12;sobota;17;30;8;7;SW;1019
1131816600;2005;11;12;sobota;18;30;6;5;W;1019
1131818400;2005;11;12;sobota;19;00;4;5;WSW;1020
1131822000;2005;11;12;sobota;20;00;4;3;WSW;1020
1131825600;2005;11;12;sobota;21;00;4;5;SSW;1020
1131829200;2005;11;12;sobota;22;00;3;5;SW;1021
1131834600;2005;11;12;sobota;23;30;0;3;S;1021
1131865200;2005;11;13;niedziela;08;00;-3;3;SE;1023
1131870600;2005;11;13;niedziela;09;30;1;0;;1023
1131872400;2005;11;13;niedziela;10;00;2;0;;1023
1131877800;2005;11;13;niedziela;11;30;4;3;S;1023
1131879600;2005;11;13;niedziela;12;00;5;7;SE;1023
1131883200;2005;11;13;niedziela;13;00;6;7;ESE;1023
1131888600;2005;11;13;niedziela;14;30;6;11;ESE;1023
1131890400;2005;11;13;niedziela;15;00;6;9;SE;1023
1132336800;2005;11;18;pi±tek;19;00;0;12;WNW;1017
1132340400;2005;11;18;pi±tek;20;00;0;14;NW;1018
1132344000;2005;11;18;pi±tek;21;00;0;12;NW;1018
1132347600;2005;11;18;pi±tek;22;00;0;14;NW;1019
1132353000;2005;11;18;pi±tek;23;30;0;14;NW;1019
1132360200;2005;11;19;sobota;01;30;0;14;NW;1020
1132362000;2005;11;19;sobota;02;00;0;9;NW;1020
1132365600;2005;11;19;sobota;03;00;-1;7;NW;1020
1132369200;2005;11;19;sobota;04;00;-1;11;NW;1021
1132372800;2005;11;19;sobota;05;00;-1;12;W;1021
1132376400;2005;11;19;sobota;06;00;-2;11;WNW;1021
1132381800;2005;11;19;sobota;07;30;-1;12;WNW;1022
1132383600;2005;11;19;sobota;08;00;-1;16;WNW;1022
1132389000;2005;11;19;sobota;09;30;0;7;W;1023
1132390800;2005;11;19;sobota;10;00;0;14;W;1023
1132396200;2005;11;19;sobota;11;30;2;14;W;1023
1132398000;2005;11;19;sobota;12;00;2;11;W;1023
1132401600;2005;11;19;sobota;13;00;2;14;WNW;1023
1132405200;2005;11;19;sobota;14;00;2;18;WNW;1023
1132410600;2005;11;19;sobota;15;30;2;14;NW;1023
